SKU,Category,Date,Historical_Price,Recommended_Price,Historical_Volume,Simulated_Volume,Historical_Revenue,Simulated_Revenue,Historical_Margin,Simulated_Margin
SKU0003,Electronics,2025-03-18,35976.903000000006,37003.49,19.200000000000003,17.87651575862979,690756.5376000002,661493.4721092999,114756.53760000013,125197.99935040611
SKU0004,Electronics,2025-03-18,13522.550000000005,11511.99,12.000000000000002,15.505207395617024,162270.6000000001,178495.79248626923,54270.600000000064,38948.925925716
SKU0005,Electronics,2025-03-18,6971.607000000001,8174.99,15.200000000000005,12.046373615796918,105968.42640000004,98478.98384540365,14768.426400000018,26200.742150622136
SKU0006,Electronics,2025-03-18,47099.223000000005,46933.49,24.40000000000001,24.66499072594198,1149221.0412000006,1157614.0955860906,124421.04120000018,121684.48509652745
SKU0007,Electronics,2025-03-18,16074.388000000004,15012.99,15.700000000000005,17.60879657041162,252367.89160000015,264360.68682362395,63967.89160000009,53055.127978684504
SKU0008,Groceries,2025-03-18,719.3980000000001,777.99,74.10000000000002,68.12756307891048,53307.39180000003,53002.56279976157,12552.391800000014,15532.403106360802
SKU0009,Groceries,2025-03-18,1089.3620000000003,1137.49,64.10000000000001,61.87947017688597,69828.10420000003,70387.27853150602,15343.104200000022,17789.728881152947
SKU0010,Groceries,2025-03-18,610.46,479.99,58.40000000000001,76.02334574022781,35650.86400000001,36490.445721851946,11122.864000000005,4560.6405109562675
SKU0011,Groceries,2025-03-18,656.24,682.49,60.000000000000014,57.93129213006701,39374.40000000001,39537.527565849436,8174.400000000002,9413.255658214588
SKU0012,Groceries,2025-03-18,479.5390000000001,403.99,61.30000000000001,72.7926509898835,29395.740700000013,29407.503073403033,7327.740700000008,3202.148717044976
SKU0013,Groceries,2025-03-18,400.65100000000007,280.49,46.60000000000001,66.43258240824478,18670.336600000006,18633.67503968858,5622.336600000004,32.55196538004055
SKU0014,Apparel,2025-03-18,636.9720000000001,656.99,38.60000000000001,37.23362350040712,24587.11920000001,24462.118303532476,5287.119200000005,5845.306553328914
SKU0015,Apparel,2025-03-18,1866.5980000000004,2120.99,26.90000000000001,22.98256432223724,50211.48620000003,48745.78910182196,7171.486200000014,11973.686186242376
SKU0016,Apparel,2025-03-18,2908.4960000000005,2883.49,26.90000000000001,27.19277457793865,78238.54240000003,78410.09356774032,19058.54240000002,18585.98949627528
SKU0017,Apparel,2025-03-18,3563.9940000000006,3778.49,39.30000000000001,36.485984151018464,140064.96420000007,137861.92625478175,30024.96420000003,35701.17063193005
SKU0018,Apparel,2025-03-18,2388.6600000000003,2725.99,32.800000000000004,27.831318981220956,78348.04800000002,75867.89722961851,16028.048000000012,22988.391165298694
SKU0019,Apparel,2025-03-18,2030.3640000000005,1977.99,28.9,29.833390418323237,58677.519600000014,59010.14791353918,15327.519600000014,14260.062286054324
SKU0020,Home & Kitchen,2025-03-18,6326.511,6733.99,20.4,18.705325614327855,129060.8244,125961.47563362762,27060.824400000005,32434.847561988354
SKU0021,Home & Kitchen,2025-03-18,4612.492,5307.99,24.9,20.64094227968279,114851.0508,109561.91521113344,20231.050800000005,31126.334548338844
SKU0022,Home & Kitchen,2025-03-18,4195.299000000001,4171.99,24.700000000000003,24.879075243252142,103623.88530000004,103795.2531240955,24583.885300000024,24182.212345688644
SKU0023,Home & Kitchen,2025-03-18,7722.146000000002,9601.49,22.200000000000003,16.08583800580899,171431.64120000004,154448.01275439496,27131.64120000004,49890.06571663653
SKU0024,Home & Kitchen,2025-03-18,2237.3890000000006,2498.49,30.90000000000001,26.957821406006264,69135.32010000004,67353.84720469259,13515.320100000023,18829.76867388131
SKU0025,Home & Kitchen,2025-03-18,1924.5420000000004,1824.49,19.200000000000003,20.50681834824815,36951.20640000001,37414.48500819527,10071.206400000008,8704.939320647858
SKU0026,Beauty & Personal Care,2025-03-18,1173.228,1178.49,41.50000000000001,41.3346820566955,48688.962000000014,48712.50945699508,11338.962000000005,11511.29560596913
SKU0027,Beauty & Personal Care,2025-03-18,573.3700000000001,660.99,54.60000000000001,48.111039343347386,31306.00200000001,31800.91589555919,4006.0020000000072,7745.3962238854965
SKU0028,Beauty & Personal Care,2025-03-18,709.3160000000001,909.49,51.30000000000001,40.03396705812917,36387.91080000001,36410.4926996979,3042.9108000000083,10388.414111913939
SKU0029,Beauty & Personal Care,2025-03-18,2160.047,2484.49,40.50000000000001,35.22606016577652,87481.90350000001,87518.7942212701,14581.903500000004,24111.885922872363
SKU0030,Beauty & Personal Care,2025-03-18,2939.7990000000004,2773.49,42.900000000000006,45.46580809285059,126117.37710000004,126098.96408744017,31737.377100000023,26074.186283168874
SKU0031,Beauty & Personal Care,2025-03-18,484.073,579.99,42.00000000000001,35.345668850967016,20331.066000000003,20500.13447687236,1431.0659999999993,4594.583493937203
SKU0032,Sports & Fitness,2025-03-18,3940.083000000001,3978.49,9.6,9.4720061330131,37824.79680000001,37684.28168013129,9024.79680000001,9268.263281091986
SKU0033,Sports & Fitness,2025-03-18,1143.756,1195.99,32.5,30.81495902755247,37172.07,36854.382847362474,7922.070000000002,9120.919722565255
SKU0034,Sports & Fitness,2025-03-18,1835.194,2447.99,54.20000000000001,38.088295029272544,99467.51480000002,93239.76534870888,1907.514799999998,24680.834296018307
SKU0035,Sports & Fitness,2025-03-18,845.3820000000001,893.99,31.40000000000001,29.39160402053599,26544.99480000001,26275.80007831897,4564.994800000003,5701.677263943777
SKU0036,Sports & Fitness,2025-03-18,3603.2580000000007,3375.49,26.700000000000006,29.020270928820143,96206.98860000004,97957.6343175231,26786.988600000026,22504.929902590728
SKU0037,Sports & Fitness,2025-03-18,611.946,754.99,38.50000000000001,30.088965966948475,23559.921000000006,22716.86841538643,2384.9210000000016,6167.937133564768
SKU0038,Books & Stationery,2025-03-18,562.422,508.99,60.000000000000014,67.308284833997,33745.32000000001,34259.24389765614,6745.320000000003,3970.5157223574843
SKU0039,Books & Stationery,2025-03-18,387.61500000000007,300.49,52.70000000000001,70.51371384029065,20427.310500000007,21188.665871868936,4617.310500000004,34.55171978174306
SKU0040,Books & Stationery,2025-03-18,522.4610000000001,684.99,78.80000000000001,57.641422617751566,41169.926800000016,39483.79807893364,1769.9268000000102,10663.086770057862
SKU0041,Books & Stationery,2025-03-18,300.39200000000005,250.49,48.900000000000006,60.18845714845985,14689.168800000005,15076.606631117707,2464.1688000000026,29.492344002745874
SKU0042,Books & Stationery,2025-03-18,938.9420000000002,1008.99,47.2,43.37491780662999,44318.06240000002,43764.858317711594,6558.062400000012,9064.9240724076
SKU0043,Books & Stationery,2025-03-18,725.923,883.49,56.2,44.67596576456122,40796.8726,39470.76899333219,4266.872600000001,10431.391246367399
SKU0044,Pet Supplies,2025-03-18,1902.0760000000005,2024.99,60.70000000000002,56.55109577496363,115456.01320000006,114515.4034333436,18336.013200000034,24033.650193401794
SKU0045,Pet Supplies,2025-03-18,1341.3120000000004,1439.49,47.400000000000006,44.64707203045202,63578.188800000025,64269.013717115384,11438.188800000018,15157.234483618158
SKU0046,Pet Supplies,2025-03-18,577.5160000000001,614.99,41.30000000000001,39.30225128123855,23851.41080000001,24170.491515448895,5266.410800000004,6484.478438891549
SKU0047,Pet Supplies,2025-03-18,443.05500000000006,427.99,47.2,48.49864840338171,20912.196000000004,20756.936530163337,4392.196000000004,3782.40958897974
SKU0048,Pet Supplies,2025-03-18,1075.765,1146.49,44.000000000000014,41.28682631654008,47333.66000000002,47334.933503650034,7733.660000000007,10176.789818763964
SKU0049,Pet Supplies,2025-03-18,2326.9870000000005,2389.49,50.50000000000001,49.22247059417448,117512.84350000005,117616.60126007398,26612.84350000003,29016.154190559904
SKU0001,Electronics,2025-03-19,10715.591,10939.49,28.700000000000003,27.8288043499087,307537.46170000004,304432.9268977827,77937.46170000001,81802.49209851312
SKU0002,Electronics,2025-03-19,21008.947000000007,25595.99,21.1,14.183658390712605,443288.78170000017,363044.77833209594,63488.78170000016,107738.92729926907
SKU0003,Electronics,2025-03-19,36251.93400000001,36529.99,9.6,9.406710840650092,348018.56640000007,343627.05294183944,60018.566400000076,61425.72772233668
SKU0004,Electronics,2025-03-19,13585.745000000004,11511.99,7.800000000000001,10.250279347673176,105968.81100000005,118001.11334762012,35768.81100000004,25748.59921856154
SKU0005,Electronics,2025-03-19,6857.144000000001,8174.99,25.500000000000004,19.86630071096144,174857.17200000005,162406.80964910265,21857.17200000003,43209.00538333402
SKU0006,Electronics,2025-03-19,47850.66100000001,47785.99,30.800000000000004,30.926878592361664,1473800.3588000005,1477871.5111458085,180200.35880000025,178942.6102666186
SKU0007,Electronics,2025-03-19,16191.318000000005,15012.99,15.8,17.936429647796725,255822.8244000001,269279.43893807573,66222.82440000009,54042.28316451505
SKU0008,Groceries,2025-03-19,718.3240000000002,777.99,57.60000000000001,52.85453235583674,41375.46240000002,41120.29762751742,9695.462400000011,12050.304831807218
SKU0009,Groceries,2025-03-19,1090.514,1137.49,76.20000000000002,73.63003826316229,83097.1668,83753.43222396447,18327.166799999995,21167.899700276528
SKU0010,Groceries,2025-03-19,621.0210000000001,488.49,63.00000000000001,81.95279618352812,39124.32300000001,40033.12140769165,12664.323000000006,5612.9470106098415
SKU0011,Groceries,2025-03-19,659.4220000000001,682.49,53.50000000000001,51.8762353501455,35279.07700000001,35405.0118641208,7459.077000000008,8429.369482045142
SKU0012,Groceries,2025-03-19,476.9900000000001,412.49,51.70000000000001,59.83043921971549,24660.383000000013,24679.45787374044,6048.383000000007,3140.4997546428663
SKU0013,Groceries,2025-03-19,396.7800000000001,280.49,57.30000000000001,80.81078600757733,22735.49400000001,22666.617367265368,6691.494000000006,39.59728514371363
SKU0014,Apparel,2025-03-19,639.792,677.49,36.400000000000006,34.047370135567284,23288.428800000005,23066.75279314548,5088.4288000000015,6043.067725361838
SKU0015,Apparel,2025-03-19,1887.301,2120.99,45.7,39.670627982006486,86249.6557,84141.00524355593,13129.655699999998,20668.00047234555
SKU0016,Apparel,2025-03-19,2868.7290000000007,2883.49,35.7,35.472992256947414,102413.62530000003,102286.0184429853,23873.62530000003,24245.43547770098
SKU0017,Apparel,2025-03-19,3578.3080000000004,3778.49,33.5,31.25068693364109,119873.31800000001,118080.40807189351,26073.318000000014,30578.484657698464
SKU0018,Apparel,2025-03-19,2406.0390000000007,2725.99,34.00000000000001,29.11654733950192,81805.32600000004,79371.41688200884,17205.326000000026,24049.976936955183
SKU0019,Apparel,2025-03-19,2022.9120000000005,1977.99,29.100000000000005,29.90567451006044,58866.739200000025,59153.12512415445,15216.739200000016,14294.61335906379
SKU0020,Home & Kitchen,2025-03-19,6294.132000000001,6733.99,20.500000000000004,18.66359456113552,129029.70600000005,125680.45913874096,26529.706000000035,32362.486333063374
SKU0021,Home & Kitchen,2025-03-19,4650.182000000001,5307.99,25.800000000000004,21.6272727870308,119974.69560000004,114797.34768083162,21934.69560000002,32613.71109011457
SKU0022,Home & Kitchen,2025-03-19,4167.066000000001,4171.99,21.1,21.06749671110068,87925.09260000002,87893.38560374493,20405.092600000018,20477.396128222746
SKU0023,Home & Kitchen,2025-03-19,7750.938000000002,9601.49,28.800000000000004,21.06146302403758,223227.0144000001,202221.42661066656,36027.01440000006,65321.916954422304
SKU0024,Home & Kitchen,2025-03-19,2219.9150000000004,2498.49,24.300000000000004,20.96665089503404,53943.93450000002,52384.96759473359,10203.934500000012,14644.995983672321
SKU0025,Home & Kitchen,2025-03-19,1913.4520000000005,1824.49,17.900000000000002,18.98662861681066,34250.79080000001,34640.91404508488,9190.79080000001,8059.633981549957
SKU0026,Beauty & Personal Care,2025-03-19,1184.884,1178.49,36.00000000000001,36.17477498477189,42655.82400000001,42631.61057180382,10255.824000000002,10074.313085509122
SKU0027,Beauty & Personal Care,2025-03-19,571.2610000000002,660.99,39.8,34.92262488103593,22736.187800000007,23083.50582011594,2836.1878000000074,5622.193379597975
SKU0028,Beauty & Personal Care,2025-03-19,706.2890000000001,909.49,48.10000000000001,37.36286407217206,33972.500900000014,33981.15124499977,2707.5009000000055,9695.289598087928
SKU0029,Beauty & Personal Care,2025-03-19,2161.38,2484.49,53.50000000000001,46.60249620416495,115633.83000000002,115783.43579428576,19333.83000000001,31898.942626788856
SKU0030,Beauty & Personal Care,2025-03-19,2902.1800000000003,2773.49,32.300000000000004,33.80626677405381,93740.41400000002,93761.3428351705,22680.41400000001,19387.55593225211
SKU0031,Beauty & Personal Care,2025-03-19,489.16300000000007,579.99,45.70000000000001,38.85889432605023,22354.74910000001,22537.770120165875,1789.7491000000034,5051.26767344327
SKU0032,Sports & Fitness,2025-03-19,3910.147000000001,3978.49,15.6,15.243664712370029,60998.293200000015,60646.76762151703,14198.293200000013,14915.773484406945
SKU0033,Sports & Fitness,2025-03-19,1140.7130000000002,1195.99,19.500000000000004,18.409007807949664,22243.903500000008,22016.98924822972,4693.903500000005,5448.882221075021
SKU0034,Sports & Fitness,2025-03-19,1839.183,2447.99,39.70000000000001,27.89559019227974,73015.56510000002,68288.12583479888,1555.5651,18076.063488695345
SKU0035,Sports & Fitness,2025-03-19,858.0040000000001,893.99,31.500000000000004,30.00694935324138,27027.126000000007,26825.91265230426,4977.126000000005,5821.0481050352955
SKU0036,Sports & Fitness,2025-03-19,3591.8440000000005,3375.49,19.1,20.69868703515746,68604.22040000002,69868.21110030364,18944.22040000001,16051.624808894254
SKU0037,Sports & Fitness,2025-03-19,614.7460000000001,754.99,42.70000000000001,33.57404892398747,26249.65420000001,25348.0711971213,2764.6542000000045,6882.344288928191
SKU0038,Books & Stationery,2025-03-19,557.8530000000001,517.49,58.60000000000001,63.89645954390707,32690.18580000001,33065.77884937647,6320.185800000005,4312.3720546182885
SKU0039,Books & Stationery,2025-03-19,393.4100000000001,300.49,55.20000000000001,75.10371607479796,21716.232000000007,22567.91564331604,5156.232000000005,36.800820876651684
SKU0040,Books & Stationery,2025-03-19,521.7070000000001,699.49,66.10000000000001,47.068525059658576,34484.83270000001,32923.96259398058,1434.8327000000072,9389.70006415129
SKU0041,Books & Stationery,2025-03-19,301.01000000000005,250.49,56.80000000000001,70.03936779135537,17097.368000000006,17544.161238056608,2897.368000000003,34.319290217764774
SKU0042,Books & Stationery,2025-03-19,927.5700000000002,1008.99,50.400000000000006,45.66297261143244,46749.52800000001,46073.48273520922,6429.528000000009,9543.104646063266
SKU0043,Books & Stationery,2025-03-19,730.8500000000001,883.49,64.20000000000002,51.46908475000077,46920.57000000002,45472.42168577818,5190.57000000001,12017.51659827768
SKU0044,Pet Supplies,2025-03-19,1900.5060000000003,2024.99,52.400000000000006,48.76351317279151,99586.51440000003,98745.62653977108,15746.514400000018,20724.005463304664
SKU0045,Pet Supplies,2025-03-19,1335.4110000000005,1439.49,33.50000000000001,31.41897675688086,44736.26850000003,45227.302851762426,7886.268500000019,10666.428419193484
SKU0046,Pet Supplies,2025-03-19,575.048,614.99,32.50000000000001,30.81284980836275,18689.060000000005,18949.594503645007,4064.060000000001,5083.812089881771
SKU0047,Pet Supplies,2025-03-19,449.4790000000001,427.99,37.60000000000001,39.08099523328031,16900.410400000008,16726.27514989164,3740.4104000000048,3047.9268182435317
SKU0048,Pet Supplies,2025-03-19,1071.703,1146.49,51.80000000000001,48.43356528028295,55514.21540000001,55528.598258191596,8894.215400000001,11938.389505936944
SKU0049,Pet Supplies,2025-03-19,2328.025,2389.49,55.10000000000001,53.73148809695379,128274.17750000002,128390.8534927901,29094.17750000001,31674.17491827328
SKU0001,Electronics,2025-03-20,10779.258000000002,11108.49,20.800000000000004,19.87589943345911,224208.56640000007,220791.2300975862,57808.56640000005,61784.03462991331
SKU0002,Electronics,2025-03-20,21430.950000000004,26076.49,27.000000000000004,18.284407562877742,578635.6500000001,476793.17096930585,92635.65000000013,147673.8348375065
SKU0003,Electronics,2025-03-20,37809.406,38682.49,19.5,18.40324479941273,737283.417,711883.3329208349,152283.41700000004,159785.988938453
SKU0004,Electronics,2025-03-20,13570.788,11456.49,10.8,14.169309131001173,146564.51040000003,162330.54836622364,49364.51040000001,34806.76618721307
SKU0005,Electronics,2025-03-20,6946.5430000000015,8354.49,24.6,18.91878313561577,170884.95780000003,158056.78451867058,23284.957800000037,44544.085704975965
SKU0006,Electronics,2025-03-20,49622.175,49265.99,32.0,32.707411784156264,1587909.6,1611363.0218841245,243909.6000000001,237651.7269495615
SKU0007,Electronics,2025-03-20,16931.105000000003,14965.49,17.200000000000003,21.12998131793135,291215.0060000001,316220.52411368844,84815.00600000007,62660.74829851223
SKU0008,Groceries,2025-03-20,718.9620000000001,760.49,71.20000000000002,67.03418897084251,51190.094400000016,50978.83037043602,12030.09440000001,14110.026436472639
SKU0009,Groceries,2025-03-20,1119.3450000000005,1152.99,79.9,77.99936008360545,89435.66550000005,89932.48218279626,21520.66550000004,23633.02611173162
SKU0010,Groceries,2025-03-20,599.3280000000001,467.99,54.30000000000001,71.2438927982523,32543.51040000001,33341.4293906541,9737.510400000006,3418.994415388129
SKU0011,Groceries,2025-03-20,650.125,673.99,58.400000000000006,56.54586283433144,37967.3,38111.34609171104,7599.300000000001,8707.497417858698
SKU0012,Groceries,2025-03-20,477.58,385.99,64.70000000000002,80.07318185415605,30899.426000000007,30907.447463885692,7607.426000000001,2081.1019963895164
SKU0013,Groceries,2025-03-20,396.051,280.49,62.70000000000002,88.22794867555174,24832.397700000005,24747.05732400551,7276.397700000001,43.23169485102116
SKU0014,Apparel,2025-03-20,640.4260000000002,609.49,27.100000000000005,28.72388488417701,17355.54460000001,17506.920598057048,3805.544600000005,3144.978155968541
SKU0015,Apparel,2025-03-20,1880.8580000000004,2107.99,34.60000000000001,30.104076514197736,65077.68680000003,63459.09225116368,9717.686800000016,15292.569828447302
SKU0016,Apparel,2025-03-20,2872.0320000000006,2850.49,23.300000000000004,23.52218974050543,66918.34560000003,67049.76663341331,15658.345600000017,15300.94920430137
SKU0017,Apparel,2025-03-20,3480.5250000000005,3836.99,35.7,31.525084078347305,124254.74250000002,120961.43235777783,24294.742500000022,32691.196938405366
SKU0018,Apparel,2025-03-20,2321.5120000000006,2710.99,41.7,34.42872375175849,96807.05040000004,93335.92580377974,17577.050400000026,27921.35067543861
SKU0019,Apparel,2025-03-20,2006.447,1974.49,36.400000000000006,37.11300572701018,73034.6708,73279.25867792434,18434.6708,17609.750087409062
SKU0020,Home & Kitchen,2025-03-20,6233.011000000001,6949.49,23.200000000000003,19.958303387378585,144605.85520000005,138700.0298075536,28605.855200000035,38908.51287066067
SKU0021,Home & Kitchen,2025-03-20,4695.359000000001,5353.99,19.000000000000004,15.908485084358208,89211.82100000004,85173.870056803,17011.82100000003,24721.626736241808
SKU0022,Home & Kitchen,2025-03-20,4276.969000000001,4287.49,15.900000000000002,15.848330364950332,68003.80710000002,67949.55795642089,17123.807100000016,17234.900788579835
SKU0023,Home & Kitchen,2025-03-20,7289.889000000001,9436.99,23.000000000000004,15.70196119769582,167667.44700000004,148179.25080304345,18167.447000000026,46116.503018020645
SKU0024,Home & Kitchen,2025-03-20,2217.945,2508.49,29.40000000000001,25.24115303138317,65207.58300000003,63317.17996769436,12287.583000000008,17883.104511204656
SKU0025,Home & Kitchen,2025-03-20,1843.5220000000004,1813.99,24.500000000000004,24.98814139149678,45166.28900000002,45328.238602761245,10866.289000000012,10344.840654665752
SKU0026,Beauty & Personal Care,2025-03-20,1187.3490000000002,1196.49,34.80000000000001,34.56167582716833,41319.74520000002,41352.699510448634,9999.745200000008,10247.191265997139
SKU0027,Beauty & Personal Care,2025-03-20,565.0060000000001,659.49,50.400000000000006,43.91175776484714,28476.302400000008,28959.36512833904,3276.3024000000046,7003.48624591547
SKU0028,Beauty & Personal Care,2025-03-20,724.3380000000002,905.99,52.000000000000014,41.60230894157499,37665.57600000002,37691.275877977525,3865.576000000011,10649.775065953781
SKU0029,Beauty & Personal Care,2025-03-20,2159.3950000000004,2516.49,40.400000000000006,34.68187408186562,87239.55800000003,87276.58930827401,14519.55800000002,24849.21596091589
SKU0030,Beauty & Personal Care,2025-03-20,2989.483,2780.49,34.400000000000006,36.99303263425267,102838.21520000002,102858.75730921321,27158.21520000001,21474.085513857324
SKU0031,Beauty & Personal Care,2025-03-20,476.7960000000001,581.99,38.400000000000006,31.73203724047864,18308.96640000001,18467.728353586164,1028.9664000000041,4188.311595370776
SKU0032,Sports & Fitness,2025-03-20,3915.769,3899.99,21.000000000000004,21.111527093521996,82231.149,82334.74454946484,19231.148999999998,19000.163268898857
SKU0033,Sports & Fitness,2025-03-20,1148.2870000000005,1212.99,26.500000000000004,24.81187076656941,30429.605500000016,30096.551121141027,6579.605500000014,7765.867431228559
SKU0034,Sports & Fitness,2025-03-20,1842.2140000000004,2492.99,52.80000000000001,36.44542904106393,97268.89920000004,90858.09014508197,2228.899200000021,25256.317871166884
SKU0035,Sports & Fitness,2025-03-20,843.1630000000001,911.49,33.10000000000001,30.190267202440943,27908.69530000001,27518.126652352894,4738.695300000006,6384.9396106442355
SKU0036,Sports & Fitness,2025-03-20,3475.665000000001,3376.99,21.500000000000004,22.31262590560081,74726.79750000003,75349.51455695488,18826.797500000022,17336.687202392768
SKU0037,Sports & Fitness,2025-03-20,623.2370000000001,760.99,35.2,27.830228812990107,21937.942400000004,21178.52582439734,2577.942400000003,5871.899977252783
SKU0038,Books & Stationery,2025-03-20,549.4080000000001,498.49,65.4,73.13891795678025,35931.28320000001,36459.01921227539,6501.283200000009,3546.506131724275
SKU0039,Books & Stationery,2025-03-20,392.3330000000001,300.49,47.20000000000001,64.06934524203875,18518.11760000001,19252.197551780224,4358.117600000005,31.39397916859957
SKU0040,Books & Stationery,2025-03-20,512.0360000000001,653.99,69.00000000000001,51.99409512906152,35330.48400000001,34003.618273454944,830.4840000000042,8006.570708924184
SKU0041,Books & Stationery,2025-03-20,288.074,250.49,58.8,68.96031914428283,16938.7512,17273.87034245141,2238.7512000000006,33.790556380699215
SKU0042,Books & Stationery,2025-03-20,945.381,1024.99,74.20000000000002,67.52779132242334,70147.27020000001,69215.3108275707,10787.2702,15193.077769632027
SKU0043,Books & Stationery,2025-03-20,722.1390000000001,908.49,61.70000000000001,47.20350141830875,44555.97630000002,42883.909003519315,4450.976300000008,12201.63308161863
SKU0044,Pet Supplies,2025-03-20,1809.4880000000005,2010.99,39.60000000000001,35.103772435502734,71655.72480000004,70593.33533007164,8295.724800000022,14427.29943326727
SKU0045,Pet Supplies,2025-03-20,1347.5460000000005,1447.99,68.60000000000001,64.57321303261195,92441.65560000004,93501.36673909177,16981.65560000004,22470.832403218632
SKU0046,Pet Supplies,2025-03-20,585.9150000000001,612.99,42.50000000000001,41.0138065643634,24901.387500000008,25141.05328588912,5776.387500000004,6684.840331925591
SKU0047,Pet Supplies,2025-03-20,428.8430000000001,421.99,38.50000000000001,38.9920363087722,16510.455500000007,16454.24940193878,3035.455500000003,2807.036693868511
SKU0048,Pet Supplies,2025-03-20,1117.391,1134.49,59.80000000000001,58.90484383316323,66819.98180000002,66826.95628028535,12999.981800000007,13812.596830438446
SKU0049,Pet Supplies,2025-03-20,2259.0540000000005,2404.49,47.10000000000001,44.33839447551517,106401.44340000005,106611.22613243147,21621.44340000003,26802.116076504157
SKU0001,Electronics,2025-03-21,10796.129,11165.99,18.300000000000004,17.38635957814123,197569.16070000007,194135.9171859292,51169.16070000003,55045.04056079935
SKU0002,Electronics,2025-03-21,21227.522,26225.99,35.2,23.21949837153239,747208.7744000001,608954.3320968248,113608.77440000004,191003.36140924174
SKU0003,Electronics,2025-03-21,37873.395,37880.49,22.6,22.5893550692984,855938.727,855695.8388090073,177938.72699999993,178015.18673005528
SKU0004,Electronics,2025-03-21,13661.234000000002,11435.99,18.700000000000003,24.643776950264048,255465.07580000008,281825.98676545016,87165.07580000005,60031.99421307371
SKU0005,Electronics,2025-03-21,6950.743,8396.99,23.300000000000004,17.79272431490516,161952.31190000003,149405.3281450155,22152.31190000001,42648.98225558452
SKU0006,Electronics,2025-03-21,48295.403000000006,47802.99,20.200000000000003,20.849430509009807,975567.1406000003,996665.1181278906,127167.14060000013,120989.03674947878
SKU0007,Electronics,2025-03-21,17011.356000000003,14918.99,21.800000000000004,27.069798443012587,370847.56080000015,403854.0522733203,109247.5608000001,79016.47095716931
SKU0008,Groceries,2025-03-21,718.84,753.99,48.10000000000001,45.68087519032061,34576.204000000005,34442.92308474984,8121.204000000003,9318.441730073502
SKU0009,Groceries,2025-03-21,1114.044,1157.99,50.50000000000001,48.92506494795509,56259.222000000016,56654.73595908252,13334.222000000007,15068.43075332069
SKU0010,Groceries,2025-03-21,595.2780000000001,481.49,63.90000000000001,80.61991358330178,38038.26420000002,38817.682191223976,11200.26420000001,4957.318486237227
SKU0011,Groceries,2025-03-21,657.0380000000001,671.99,44.00000000000001,43.11804166319402,28909.67200000001,28974.89281724975,6029.672000000007,6553.51115238886
SKU0012,Groceries,2025-03-21,477.68500000000006,404.49,58.70000000000001,69.35700818119929,28040.10950000001,28054.216239213303,6908.109500000005,3085.693293981557
SKU0013,Groceries,2025-03-21,402.63200000000006,280.49,68.10000000000001,97.3635966088395,27419.239200000007,27309.515212813392,8351.239200000005,47.708162338332244
SKU0014,Apparel,2025-03-21,651.9410000000001,645.49,29.90000000000001,30.250673875630632,19493.03590000001,19526.507479980817,4543.035900000005,4401.170542165501
SKU0015,Apparel,2025-03-21,1916.1310000000003,2107.49,33.7,30.00088439804933,64573.61470000001,63226.563860044975,10653.614700000011,15225.148823166048
SKU0016,Apparel,2025-03-21,2896.0930000000008,2849.49,31.800000000000004,32.44963378885849,92095.75740000003,92464.90698501437,22135.757400000028,21075.712649525696
SKU0017,Apparel,2025-03-21,3472.2650000000003,3854.99,38.8,33.96551225303353,134723.882,130936.71008032172,26083.882000000012,35833.27577182784
SKU0018,Apparel,2025-03-21,2328.5420000000004,2705.99,38.2,31.715923627788023,88950.30440000002,85822.9721775581,16370.304400000015,25562.71728476086
SKU0019,Apparel,2025-03-21,2033.1900000000005,1974.49,31.200000000000006,32.32891621764407,63435.52800000003,63833.12178257604,16635.52800000002,15339.747456109935
SKU0020,Home & Kitchen,2025-03-21,6180.636000000001,7014.49,21.40000000000001,17.949636483579894,132265.6104000001,125907.54561770633,25265.610400000038,36159.36319980686
SKU0021,Home & Kitchen,2025-03-21,4776.731000000001,5362.99,19.800000000000004,16.937014456475428,94579.27380000004,90833.03915993315,19339.273800000017,26472.384225326525
SKU0022,Home & Kitchen,2025-03-21,4312.529,4325.49,23.100000000000005,23.01003225732576,99619.41990000004,99529.66442874,25699.419900000015,25897.561205297567
SKU0023,Home & Kitchen,2025-03-21,7454.249000000002,9381.49,31.40000000000001,22.45830913255481,234063.41860000012,210692.4025439716,29963.41860000006,64713.393182365355
SKU0024,Home & Kitchen,2025-03-21,2198.357,2511.49,27.500000000000004,23.30691685970468,60454.817500000005,58535.0886239797,10954.817500000001,16582.638276511276
SKU0025,Home & Kitchen,2025-03-21,1837.1510000000003,1810.99,24.500000000000007,24.933068532214044,45010.19950000002,45153.537781154315,10710.19950000001,10247.24183605465
SKU0026,Beauty & Personal Care,2025-03-21,1169.8570000000002,1203.49,48.80000000000001,47.58569594007771,57089.02160000002,57268.90920692413,13169.021600000013,14441.782860854186
SKU0027,Beauty & Personal Care,2025-03-21,575.923,657.99,48.000000000000014,42.62226471104114,27644.304000000007,28045.02395721796,3644.304000000001,6733.89160169739
SKU0028,Beauty & Personal Care,2025-03-21,725.4030000000001,906.99,50.2,40.1701295508666,36415.23060000001,36433.905801340494,3785.230600000007,10323.321593277207
SKU0029,Beauty & Personal Care,2025-03-21,2137.4350000000004,2519.49,35.50000000000001,30.11187519017087,75878.94250000003,75866.5684228836,11978.942500000017,21665.193080576035
